fecha;tienda_id;facturas;producto_id;cantidad;valor
22/01/2026;70548;1;267854;1;2000
14/01/2026;70548;2;614184;2;4400
28/01/2026;5046;1;313100;1;8200
13/01/2026;5046;2;919371;2;9000
29/01/2026;5046;2;20403;2;10000
22/01/2026;70548;7;20403;7;40000
31/01/2026;70548;6;20403;6;40000
7/01/2026;70587;9;919371;9;9600
26/01/2026;70771;1;753138;1;2000
29/01/2026;70548;1;22928;1;3800
12/01/2026;70771;1;290942;1;500
1/01/2026;70531;2;688654;2;3000
13/02/2026;70476;2;2439;2;3000
21/02/2026;70476;2;702559;2;9000
11/02/2026;70146;5;489461;5;29400
2/02/2026;70146;5;489461;5;28200
22/02/2026;70476;1;2439;1;3000
26/02/2026;70587;2;539;2;1000
22/02/2026;70476;1;19296;1;2200
7/02/2026;70146;1;267766;1;8500
10/02/2026;70146;1;9658;1;2200
26/02/2026;70531;1;19259;1;1000
4/02/2026;70771;1;314099;1;8500
6/02/2026;5046;1;313100;1;8200
28/02/2026;5046;1;2895;1;2200
27/02/2026;5046;1;702559;1;3000
14/02/2026;70146;1;614184;1;2200
18/02/2026;70587;2;371927;2;4000
14/02/2026;70587;4;675957;4;5600
21/02/2026;70587;2;919371;2;1400
12/02/2026;70587;3;919371;3;3000
5/02/2026;70531;2;290942;2;1000
15/02/2026;70320;1;851232;1;5000
27/02/2026;70320;1;681223;1;3000
9/02/2026;70548;1;20455;1;10000
22/02/2026;70906;1;2065;1;3500
13/02/2026;70771;1;2841;1;3300
18/02/2026;70320;1;9757;1;2000
11/02/2026;5046;1;292230;1;1200
16/03/2026;70587;1;9770;1;2000
16/03/2026;70587;1;9757;1;2000
4/03/2026;70531;3;1241;3;1400
2/03/2026;70146;1;2439;1;3000
13/03/2026;70531;2;1241;2;900
6/03/2026;70476;3;368720;3;22200
15/03/2026;70476;1;368720;1;7400
8/03/2026;70476;1;627079;1;2000
12/03/2026;70476;1;2058;1;7000
17/03/2026;70587;1;627079;1;2000
18/03/2026;70587;1;2067;1;3000
1/03/2026;70587;1;2883;1;7500
10/03/2026;5046;1;314099;1;8200
22/03/2026;5046;2;11661;2;4400
9/03/2026;5046;1;654977;1;3000
20/03/2026;5046;1;614184;1;2200
10/03/2026;5046;3;2841;3;8700
28/03/2026;5046;1;2060;1;7000
21/03/2026;70531;1;2439;1;1000
20/03/2026;5046;1;650734;1;2200
29/03/2026;5046;1;650734;1;2200
26/03/2026;70548;2;20455;2;20000
10/03/2026;5046;1;675957;1;4800
19/03/2026;5046;2;20455;2;19400
22/03/2026;70531;1;290942;1;500
2/03/2026;70587;1;833413;1;2600
1/03/2026;70146;1;617306;1;2200
9/03/2026;70476;1;650685;1;7800
1/03/2026;70548;1;919371;1;8000
30/03/2026;70146;1;753138;1;1700
30/03/2026;70146;1;290549;1;1200
22/03/2026;70146;1;46998;1;4900
30/03/2026;70146;1;675957;1;6000
17/03/2026;70320;1;874209;1;1200
17/03/2026;70548;6;20403;6;55000
22/03/2026;70771;1;701199;1;6500
30/03/2026;70771;1;851232;1;5000
31/03/2026;70531;2;290942;2;1000
7/03/2026;70587;1;9757;1;4000
5/03/2026;70587;1;650617;1;3000
13/02/2026;70146;4;675957;4;24000
7/03/2026;70146;1;650220;1;1700
16/03/2026;70587;1;11661;1;2500
17/03/2026;70548;1;650685;1;8000
3/02/2026;70146;2;2271;2;29000
3/02/2026;5046;1;702555;1;3000
26/01/2026;70320;1;489461;1;4600
18/01/2026;70146;1;46998;1;4600
5/01/2026;70146;1;651210;1;2000
13/01/2026;5046;1;702559;1;3000
28/01/2026;70548;1;1440;1;600
17/03/2026;70476;1;627079;1;2000
8/01/2026;70587;1;2439;1;2000
8/01/2026;70146;1;290549;1;2400
11/03/2026;70771;1;2895;1;2500
18/03/2026;5046;3;19296;3;6600
5/02/2026;70146;2;46998;2;9800
25/02/2026;70476;1;460725;1;8500
1/03/2026;70146;2;265418;2;17000
25/02/2026;70320;1;663486;1;2000
12/03/2026;70531;2;2439;2;5000
22/02/2026;70476;3;617308;3;6900
17/02/2026;70146;1;23980;1;7500
22/03/2026;70548;1;2067;1;3000
14/01/2026;70587;1;494726;1;4500
16/02/2026;70771;1;11661;1;2500
15/03/2026;70548;3;9757;3;6600
9/03/2026;70587;1;32052;1;7500
20/01/2026;70146;1;9770;1;2100
9/02/2026;70587;1;627079;1;2000
21/02/2026;5046;1;2904;1;1600
16/02/2026;5046;1;277825;1;2300
23/01/2026;70476;1;650685;1;15600
14/02/2026;70320;1;2439;1;3000
13/03/2026;70771;1;602479;1;4500
7/03/2026;70587;1;9770;1;2000
13/01/2026;70771;1;650685;1;7500
9/03/2026;70587;1;548182;1;1000
3/03/2026;70476;1;19296;1;2200
7/01/2026;70320;2;34113;2;10000
25/01/2026;70587;2;19259;2;2400
26/02/2026;70476;1;9770;1;2000
1/03/2026;70771;1;273085;1;2700
14/01/2026;70587;1;650685;1;15000
15/01/2026;5046;2;290549;2;9000
30/01/2026;5046;1;9658;1;2200
15/01/2026;70548;1;22942;1;1800
17/01/2026;70587;1;2439;1;1000
18/01/2026;70146;1;701199;1;5500
24/01/2026;5046;1;290549;1;1500
21/01/2026;70531;1;539;1;600
22/01/2026;70476;1;627079;1;2000
20/01/2026;70146;1;11661;1;2300
17/01/2026;70587;1;725799;1;4200
10/02/2026;70906;1;650685;1;8000
28/02/2026;70587;1;548182;1;1000
3/02/2026;5046;1;2117;1;8000
12/02/2026;5046;1;583352;1;7500
26/02/2026;70146;1;463301;1;4300
3/02/2026;70320;1;34113;1;5000
11/02/2026;70548;1;489461;1;6000
10/02/2026;70548;1;12249;1;300
4/02/2026;70146;2;675957;2;12000
6/02/2026;70531;1;2067;1;2900
24/02/2026;70476;1;650734;1;2300
12/02/2026;70476;1;617306;1;2000
1/02/2026;70146;1;463570;1;8100
12/02/2026;70146;1;617305;1;2200
22/02/2026;70587;1;2895;1;2500
4/02/2026;70771;1;233861;1;2200
4/02/2026;70146;1;2469;1;3600
2/03/2026;70146;1;2058;1;7000
7/03/2026;70146;1;627079;1;2000
6/03/2026;70146;1;267766;1;8500
28/03/2026;70548;1;753945;1;3000
17/03/2026;5046;1;702559;1;3000
26/03/2026;5046;2;617306;2;6600
14/03/2026;70146;1;368720;1;6600
31/03/2026;70320;1;617308;1;2300
2/03/2026;70476;1;833413;1;2500
1/03/2026;5046;1;675957;1;4800
17/03/2026;70146;1;307300;1;3900
1/03/2026;5046;1;266881;1;8200
20/03/2026;70771;1;2895;1;5000
23/03/2026;70146;1;368720;1;6600
13/03/2026;70320;1;617308;1;2200
26/03/2026;70320;1;266880;1;9300
1/03/2026;70548;2;265418;2;17000
27/03/2026;70587;1;2841;1;3000
9/03/2026;70771;1;1567;1;5500
31/03/2026;70548;1;702555;1;3200
12/03/2026;5046;1;654978;1;3000
24/03/2026;5046;1;277825;1;2300
8/03/2026;5046;1;22942;1;500
16/03/2026;70476;1;11661;1;2300
19/03/2026;70146;1;273085;1;2300
24/03/2026;70548;1;267766;1;8500
9/03/2026;70587;1;277825;1;2500
9/03/2026;70531;1;2841;1;2900
30/01/2026;70476;2;34113;2;10000
24/01/2026;70476;3;273085;3;9200
23/01/2026;70476;2;627079;2;4000
27/01/2026;70146;2;1567;2;15000
7/01/2026;5046;1;233861;1;2200
27/01/2026;5046;1;9757;1;2700
13/01/2026;5046;2;632471;2;4600
11/01/2026;70146;1;617305;1;2000
10/01/2026;70146;1;314099;1;7200
10/01/2026;70146;1;1567;1;4800
13/01/2026;70146;3;1568;3;28800
5/01/2026;70146;1;651;1;3500
28/01/2026;70146;2;2065;2;5600
7/01/2026;70587;1;9757;1;2000
4/01/2026;70548;1;2116;1;7500
1/01/2026;70548;1;2065;1;3000
11/01/2026;70548;1;2841;1;3000
11/01/2026;70548;1;9658;1;2200
18/01/2026;70587;1;9757;1;2000
11/01/2026;70320;1;2065;1;3000
17/01/2026;70320;1;273085;1;2400
12/01/2026;70320;1;273085;1;2400
28/01/2026;70320;1;9770;1;2100
17/01/2026;70587;2;9769;2;13000
5/01/2026;70531;1;265418;1;8200
1/01/2026;70531;1;2065;1;2900
29/01/2026;70531;1;2065;1;2900
27/01/2026;70548;1;650685;1;8000
7/01/2026;70548;1;650734;1;2200
21/01/2026;70548;1;607650;1;2500
31/01/2026;70548;1;675957;1;6500
30/01/2026;70146;4;46998;4;18400
18/01/2026;70548;5;20403;5;40000
6/01/2026;70548;1;701199;1;6500
15/01/2026;70587;1;631161;1;2000
15/01/2026;70146;1;631161;1;2000
21/01/2026;70146;2;290942;2;1000
12/02/2026;70146;1;265418;1;8500
15/02/2026;70476;1;650734;1;2000
13/02/2026;70906;1;9770;1;5000
20/02/2026;70476;3;627079;3;6000
9/02/2026;70476;2;627079;2;4000
2/02/2026;70476;1;267766;1;8000
1/02/2026;70146;1;265418;1;8000
5/02/2026;70771;1;2841;1;3300
18/02/2026;70587;1;2841;1;3000
26/02/2026;70587;1;9763;1;1500
5/02/2026;70548;4;290549;4;11200
17/02/2026;70548;1;675957;1;6500
4/02/2026;70320;1;833413;1;4000
8/02/2026;70146;1;2065;1;2800
20/02/2026;70587;1;9770;1;2000
26/02/2026;70548;2;11661;2;6600
16/02/2026;70548;1;2895;1;2200
13/02/2026;70548;1;265418;1;8500
10/02/2026;70587;1;725799;1;2100
18/02/2026;70146;1;2841;1;2800
4/02/2026;5046;1;631161;1;2200
23/02/2026;70476;1;681223;1;3000
20/02/2026;70531;1;559102;1;1500
29/03/2026;5046;1;273085;1;2300
10/03/2026;70476;1;2895;1;2300
25/03/2026;70548;1;267854;1;2000
10/03/2026;5046;1;278104;1;2600
11/03/2026;70146;3;463301;3;17200
4/03/2026;70587;2;656012;2;4000
21/03/2026;5046;1;292230;1;1200
11/03/2026;5046;1;919371;1;4900
21/03/2026;70146;4;675957;4;24000
10/03/2026;70476;2;34113;2;11400
23/03/2026;70587;1;371927;1;1600
10/03/2026;70320;2;851232;2;11000
16/03/2026;5046;1;290942;1;2000
1/03/2026;5046;1;273085;1;4600
10/03/2026;70587;2;675957;2;3200
22/02/2026;70476;1;931115;1;5300
8/03/2026;5046;2;782186;2;32000
17/03/2026;5046;1;627079;1;1900
25/03/2026;70531;1;290942;1;500
14/01/2026;70906;1;267766;1;8000
26/02/2026;70548;2;22942;2;1800
15/01/2026;70587;1;494726;1;4500
20/01/2026;70587;1;199;1;2600
8/03/2026;5046;1;277825;1;2300
25/03/2026;70548;1;2067;1;3000
4/03/2026;5046;1;650685;1;7500
31/01/2026;70146;1;604073;1;7500
2/02/2026;70476;1;19296;1;2200
3/01/2026;70548;1;725799;1;2400
27/02/2026;70476;3;34113;3;17100
8/03/2026;70146;1;650220;1;1700
27/01/2026;70476;1;650685;1;15600
23/03/2026;5046;1;20403;1;5000
19/02/2026;70548;1;266881;1;8500
27/02/2026;70146;1;46998;1;4900
13/02/2026;70320;1;702559;1;3000
17/03/2026;5046;2;919371;2;9800
28/03/2026;70771;2;313100;2;17000
24/03/2026;5046;2;290549;2;6000
5/03/2026;70146;1;2116;1;7800
24/01/2026;70906;1;753391;1;500
6/02/2026;70531;1;19259;1;1200
12/02/2026;70587;1;539;1;1000
6/03/2026;70531;1;19259;1;1000
26/03/2026;5046;1;1287;1;7500
5/03/2026;70146;1;1283;1;5500
6/01/2026;70320;1;650734;1;2000
31/01/2026;5046;1;11661;1;2200
10/01/2026;70531;1;539;1;2000
9/01/2026;70587;1;753945;1;9000
13/01/2026;70531;1;273085;1;2400
14/01/2026;70320;1;656013;1;1500
7/01/2026;70146;1;618608;1;2000
21/01/2026;70320;1;2841;1;12000
22/01/2026;70476;1;9658;1;4000
18/01/2026;70476;1;723096;1;4000
23/02/2026;70587;1;650685;1;7500
15/02/2026;70587;1;72469;1;8000
5/02/2026;70771;1;314099;1;8500
2/02/2026;70146;1;701199;1;6000
6/02/2026;70548;1;12195;1;1600
8/02/2026;70476;1;632471;1;2000
6/02/2026;70320;1;494726;1;4800
13/02/2026;70548;1;38583;1;2400
5/02/2026;70146;1;23980;1;7500
16/02/2026;70587;1;489461;1;4500
16/02/2026;70476;1;614184;1;2300
8/02/2026;5046;1;277825;1;2300
24/03/2026;5046;1;20455;1;19400
23/03/2026;5046;1;2118;1;7500
2/03/2026;70146;1;701199;1;6000
6/03/2026;5046;1;20403;1;5000
26/03/2026;70146;1;2895;1;2300
1/03/2026;70320;1;747447;1;1500
11/03/2026;70548;1;72439;1;7500
29/03/2026;70476;1;617306;1;2300
23/03/2026;5046;1;2065;1;2800
4/03/2026;5046;1;11676;1;5500
4/03/2026;5046;1;2904;1;1600
7/03/2026;70587;1;2439;1;1000
30/01/2026;70531;1;2895;1;2400
19/01/2026;5046;1;290942;1;1000
4/01/2026;70146;1;266881;1;8000
3/01/2026;70548;1;277825;1;4800
7/01/2026;70320;1;656012;1;4000
29/01/2026;70320;3;34113;3;20000
10/01/2026;70548;1;650685;1;16000
18/01/2026;5046;1;650685;1;7500
4/01/2026;5046;1;702558;1;3000
22/01/2026;5046;1;489461;1;4900
25/01/2026;70146;2;463301;2;8400
27/01/2026;70146;1;314099;1;7200
26/01/2026;70146;1;1223;1;13500
3/01/2026;70146;1;460725;1;7300
23/01/2026;70146;1;273085;1;2300
18/01/2026;70548;1;2065;1;3000
6/01/2026;70587;1;9770;1;2000
19/01/2026;70771;1;2841;1;3300
10/01/2026;70587;1;2841;1;3000
13/01/2026;70587;1;277825;1;2500
29/01/2026;70476;1;2065;1;2800
28/01/2026;70548;1;314099;1;8500
8/01/2026;70531;1;688654;1;1500
26/01/2026;70320;1;371927;1;7000
4/01/2026;70548;1;22928;1;3500
5/01/2026;70548;2;228182;2;400
15/02/2026;70146;1;9757;1;4000
19/02/2026;70476;2;278104;2;4600
5/02/2026;70476;1;72439;1;8000
21/02/2026;70476;1;617308;1;2300
21/02/2026;70320;1;851232;1;5000
4/02/2026;70146;1;13196;1;5000
2/02/2026;70320;2;627079;2;4000
2/02/2026;70548;1;2904;1;2000
2/02/2026;70548;1;266880;1;8500
16/02/2026;5046;1;2841;1;2900
13/02/2026;70476;1;836026;1;2200
5/02/2026;70771;1;290942;1;1000
21/02/2026;70906;1;753391;1;1000
5/03/2026;70531;3;1241;3;1600
18/03/2026;70476;1;617306;1;2300
8/03/2026;70476;1;2841;1;2800
2/03/2026;70476;1;2439;1;1000
12/03/2026;70146;1;266880;1;8500
7/03/2026;70587;3;2841;3;9000
22/03/2026;5046;1;32052;1;8000
10/03/2026;70146;3;489461;3;24500
10/03/2026;5046;1;9658;1;2200
20/03/2026;5046;1;233142;1;2000
9/03/2026;5046;1;753945;1;2900
28/03/2026;5046;1;701199;1;6000
21/03/2026;5046;2;631161;2;4400
10/03/2026;70146;2;675957;2;12000
15/03/2026;70146;2;290549;2;2400
11/03/2026;70476;1;833413;1;2500
29/03/2026;70587;1;371927;1;1600
30/03/2026;5046;1;20455;1;9700
6/03/2026;70320;1;371927;1;7500
17/03/2026;70548;1;675957;1;6500
20/03/2026;70548;1;701199;1;6500
25/03/2026;70771;1;851232;1;5000
14/03/2026;70771;1;46998;1;5500
18/03/2026;70320;1;874209;1;4800
4/03/2026;5046;1;199;1;3000
19/03/2026;70476;1;19296;1;2200
22/01/2026;70587;6;919371;6;7800
6/03/2026;70320;2;494726;2;9600
21/01/2026;70146;1;314099;1;7200
2/03/2026;70548;1;11676;1;6000
20/02/2026;70476;1;11661;1;2300
27/03/2026;70146;6;489461;6;34300
11/01/2026;70531;2;2439;2;5000
5/01/2026;70320;1;654980;1;3000
25/01/2026;70531;2;1241;2;300
7/01/2026;5046;1;292230;1;1200
20/01/2026;5046;2;919371;2;9800
6/02/2026;70146;1;368720;1;6600
18/01/2026;70146;1;290549;1;1200
14/02/2026;70476;1;702559;1;2800
18/02/2026;70146;1;290942;1;500
24/03/2026;70146;1;1567;1;5000
4/01/2026;70771;1;753137;1;2000
16/01/2026;70531;1;539;1;200
16/02/2026;70146;2;46998;2;9800
3/02/2026;70548;1;702559;1;3000
27/03/2026;70476;2;2895;2;4600
10/01/2026;70320;1;267854;1;2000
1/03/2026;70548;2;617306;2;5000
22/03/2026;70906;1;233861;1;2500
21/01/2026;70587;1;2439;1;1000
8/01/2026;70771;2;1567;2;11000
2/01/2026;5046;1;290942;1;500
24/02/2026;70476;1;710457;1;2000
10/02/2026;70146;1;1568;1;9600
8/02/2026;70548;1;267854;1;2000
21/02/2026;70548;3;697728;3;900
6/02/2026;5046;2;20403;2;10000
25/02/2026;70531;2;2841;2;5800
29/03/2026;70146;1;2439;1;2000
23/03/2026;70587;1;650685;1;15000
21/03/2026;70476;1;273085;1;2300
15/03/2026;70548;1;2065;1;3000
25/03/2026;70587;1;2065;1;3000
1/03/2026;70146;1;2881;1;7500
22/03/2026;70531;1;1241;1;200
6/03/2026;5046;1;2065;1;2800
1/03/2026;70587;1;2439;1;1000
25/01/2026;5046;3;702559;3;9000
2/01/2026;70476;1;34113;1;5300
23/01/2026;70476;1;313100;1;8000
9/01/2026;5046;1;2065;1;2800
30/01/2026;5046;1;2841;1;2900
26/01/2026;5046;2;9770;2;5000
20/01/2026;5046;1;627079;1;1900
7/01/2026;5046;1;2904;1;1600
15/01/2026;5046;1;650734;1;2300
2/01/2026;5046;1;278104;1;2300
4/01/2026;70146;1;632471;1;2000
8/01/2026;70146;2;463570;2;13800
13/01/2026;70146;2;489461;2;13200
24/01/2026;70146;1;72439;1;7600
26/01/2026;70771;1;2065;1;3300
17/01/2026;70146;1;9770;1;2100
15/01/2026;70587;1;265418;1;8500
28/01/2026;70771;1;489461;1;5000
31/01/2026;70320;1;617306;1;2000
5/01/2026;70587;1;919371;1;600
19/01/2026;70320;1;681223;1;3000
7/02/2026;70476;3;368720;3;21000
28/02/2026;70771;1;313100;1;17000
9/02/2026;70476;2;11661;2;4600
10/02/2026;70771;1;233861;1;2200
6/02/2026;70771;1;11661;1;2500
24/02/2026;70587;2;2841;2;6000
7/02/2026;70587;1;2439;1;1000
10/02/2026;70587;5;675957;5;6400
25/02/2026;70531;1;290942;1;500
15/02/2026;70548;4;20403;4;30000
26/02/2026;70548;1;919371;1;4000
2/02/2026;70320;1;475727;1;2200
13/02/2026;70476;1;266880;1;8500
18/02/2026;70476;1;753945;1;2800
10/02/2026;70476;1;2895;1;2300
8/02/2026;70548;3;2841;3;9000
24/02/2026;70548;1;2904;1;2000
28/02/2026;70548;1;9771;1;1500
25/02/2026;5046;1;307300;1;3600
16/03/2026;70531;1;2895;1;4800
12/03/2026;70476;1;461523;1;4500
11/03/2026;70476;1;277825;1;2300
18/03/2026;70146;1;2841;1;2800
16/03/2026;5046;1;1854;1;3100
5/03/2026;70548;1;290549;1;1400
12/03/2026;70548;1;681223;1;3200
15/03/2026;70548;4;20403;4;20000
13/03/2026;70771;1;894330;1;2500
10/03/2026;70587;2;277825;2;7500
19/01/2026;70531;1;1241;1;400
30/03/2026;70548;1;292230;1;2800
17/01/2026;70548;1;2067;1;9000
18/03/2026;70476;1;753945;1;2800
22/02/2026;70146;1;463301;1;4300
19/03/2026;70548;1;267766;1;8500
1/02/2026;70548;1;461523;1;4200
27/03/2026;70146;2;1568;2;17400
4/02/2026;70320;1;72439;1;8000
18/02/2026;70146;2;795174;2;30000
14/01/2026;70531;2;1241;2;1200
21/02/2026;5046;2;38583;2;4000
8/03/2026;70548;1;632471;1;4400
18/01/2026;70320;1;656012;1;2000
1/02/2026;70146;1;2439;1;3000
16/01/2026;5046;2;20455;2;19200
29/03/2026;70587;1;265418;1;8500
13/01/2026;70771;1;267766;1;27000
23/01/2026;5046;1;2116;1;8000
26/03/2026;70548;1;11661;1;2200
10/03/2026;70548;1;273085;1;4800
22/02/2026;70548;1;290549;1;2800
24/02/2026;70548;1;650685;1;8000
10/02/2026;70146;3;489461;3;19600
4/03/2026;70146;2;675957;2;12000
11/02/2026;70146;1;266024;1;2000
22/01/2026;70906;1;2895;1;2500
24/03/2026;5046;1;291348;1;2200
3/03/2026;70548;2;677327;2;300
20/03/2026;70146;3;273085;3;6900
31/03/2026;70548;1;701199;1;6500
14/01/2026;5046;1;701199;1;6000
11/01/2026;70771;1;1568;1;10500
5/01/2026;5046;1;20455;1;8900
2/01/2026;70146;1;307300;1;3900
8/02/2026;70146;1;534;1;9500
10/02/2026;5046;1;744685;1;3000
4/02/2026;5046;1;233861;1;2200
5/02/2026;70531;4;1241;4;1100
3/02/2026;70771;1;463570;1;8300
9/02/2026;70771;1;463301;1;4500
27/02/2026;5046;1;744685;1;3000
18/02/2026;70587;1;2439;1;2000
26/02/2026;5046;1;702557;1;2700
4/02/2026;5046;1;38583;1;2000
20/02/2026;70906;1;277825;1;2500
25/02/2026;70906;1;9757;1;2500
8/03/2026;70531;1;2841;1;2900
31/03/2026;70320;1;273085;1;2500
29/03/2026;70548;1;607650;1;2700
18/03/2026;70146;1;314099;1;7500
12/03/2026;70476;1;460725;1;8500
8/03/2026;5046;1;675957;1;4800
27/03/2026;70587;1;2078;1;8000
26/03/2026;70476;1;2065;1;2800
18/03/2026;70320;1;2841;1;3000
13/03/2026;70906;1;9770;1;2500
20/03/2026;70548;1;702559;1;3200
14/03/2026;70906;1;614184;1;2500
26/03/2026;70771;1;266024;1;2000
6/03/2026;70146;1;199;1;2800
7/03/2026;70146;1;314099;1;7500
2/01/2026;70146;2;616486;2;6000
23/01/2026;5046;2;617306;2;4400
20/01/2026;5046;3;11661;3;6600
26/01/2026;70476;1;461523;1;4200
17/01/2026;70476;2;702559;2;5600
14/01/2026;5046;1;702559;1;3000
2/01/2026;5046;1;702555;1;3000
9/01/2026;70146;1;368720;1;6500
22/01/2026;70548;1;265418;1;8500
12/01/2026;70548;1;11661;1;2200
5/01/2026;70146;1;11661;1;2300
12/01/2026;70587;1;2895;1;2500
15/01/2026;70587;1;266880;1;8500
12/01/2026;70531;1;627079;1;1900
1/01/2026;70476;1;2065;1;2800
9/01/2026;70548;1;616486;1;2500
23/01/2026;70548;2;702559;2;6000
12/01/2026;70548;1;649640;1;3000
19/01/2026;5046;1;2067;1;2800
9/01/2026;5046;3;20403;3;13800
30/01/2026;5046;1;290942;1;500
1/01/2026;70548;12;20403;12;85000
3/01/2026;70548;1;675957;1;6500
24/01/2026;70320;1;851232;1;5000
11/01/2026;70587;3;919371;3;1800
16/01/2026;70548;2;228182;2;1100
6/02/2026;5046;1;2065;1;2800
2/02/2026;70476;3;2439;3;5000
3/02/2026;70476;3;702559;3;11200
25/02/2026;70587;1;2065;1;3000
10/02/2026;70587;2;277825;2;5000
7/02/2026;70587;1;2841;1;3000
28/02/2026;70587;1;753945;1;3000
24/02/2026;70476;1;650685;1;7800
10/02/2026;5046;1;9658;1;2200
21/02/2026;5046;2;267766;2;16400
20/02/2026;70548;1;701199;1;6500
10/02/2026;70146;3;675957;3;18000
3/02/2026;70587;1;9770;1;2000
18/02/2026;70548;1;753945;1;3000
1/02/2026;70146;1;266881;1;8000
24/02/2026;70476;1;836026;1;2200
8/02/2026;70531;3;290942;3;2000
2/03/2026;5046;1;20455;1;19400
29/03/2026;5046;1;2895;1;2200
4/03/2026;70476;1;617308;1;2300
7/03/2026;70476;2;368720;2;14800
25/03/2026;70531;1;2841;1;2900
15/03/2026;5046;1;11676;1;6000
10/03/2026;70146;3;1568;3;28800
19/03/2026;70146;1;313100;1;7500
19/03/2026;70146;1;31323;1;6700
11/03/2026;70146;1;617306;1;2200
19/03/2026;70531;1;2439;1;1000
16/03/2026;70587;1;19259;1;1200
16/03/2026;5046;1;2841;1;2900
20/03/2026;5046;1;617306;1;2200
19/03/2026;70146;1;650220;1;1700
8/03/2026;70531;1;2067;1;2900
25/03/2026;70146;1;753137;1;1700
21/03/2026;70320;1;851232;1;5500
5/03/2026;70320;1;681223;1;3000
22/03/2026;70906;1;631161;1;2500
14/03/2026;70771;1;681223;1;2500
7/03/2026;70587;3;548182;3;6000
8/03/2026;70476;1;9658;1;4000
31/01/2026;5046;1;919371;1;4900
18/02/2026;5046;1;2895;1;2200
2/03/2026;70548;1;2904;1;2000
19/01/2026;70771;2;1567;2;11000
18/02/2026;70146;1;267854;1;2000
22/01/2026;70531;3;2439;3;7000
1/01/2026;70587;1;72469;1;8000
4/03/2026;70548;1;697728;1;1500
17/03/2026;5046;1;11661;1;2200
18/02/2026;70476;1;460725;1;8000
11/03/2026;70548;1;13196;1;5400
17/03/2026;70146;1;753138;1;1700
2/02/2026;70476;1;631161;1;2000
31/01/2026;5046;1;313100;1;8200
28/02/2026;5046;1;11661;1;2200
12/03/2026;5046;1;650734;1;2200
27/02/2026;70476;1;617310;1;2300
18/03/2026;70146;2;290942;2;1000
7/02/2026;70146;1;290942;1;1500
15/02/2026;5046;1;2904;1;1600
23/01/2026;70476;1;11661;1;2300
29/03/2026;70548;1;2883;1;8000
21/01/2026;70320;1;278104;1;7200
26/02/2026;70771;1;460725;1;8500
9/03/2026;70771;1;753945;1;3300
18/02/2026;70476;1;461523;1;8400
19/01/2026;70146;2;46998;2;9200
25/02/2026;70771;1;782186;1;17000
14/02/2026;5046;1;654979;1;2700
28/02/2026;5046;1;627079;1;1900
21/03/2026;70548;1;697728;1;1500
28/03/2026;70476;1;277825;1;2300
26/01/2026;70587;1;456;1;2400
20/01/2026;70531;1;19259;1;1200
15/01/2026;70146;1;2439;1;3000
23/01/2026;70587;1;663486;1;2000
16/01/2026;70531;1;650617;1;1500
13/01/2026;70587;4;675957;4;8000
3/02/2026;70531;1;559102;1;1500
14/02/2026;70906;1;9757;1;5000
13/02/2026;70548;1;292230;1;2800
15/02/2026;70548;1;2065;1;6000
1/02/2026;5046;1;702558;1;3000
23/02/2026;70320;1;494726;1;4800
7/02/2026;70548;1;461523;1;4200
6/02/2026;5046;1;534;1;9500
22/02/2026;70146;1;266024;1;2000
9/02/2026;70146;1;2895;1;2300
4/03/2026;70771;1;2904;1;1800
14/03/2026;5046;1;2116;1;8000
8/03/2026;5046;1;307300;1;3600
24/03/2026;70476;1;368720;1;7400
29/03/2026;70587;1;2439;1;2000
2/03/2026;70320;1;627079;1;2200
7/03/2026;70906;2;2065;2;7000
22/03/2026;70548;1;9757;1;2200
21/01/2026;70476;1;710457;1;2000
6/01/2026;70587;1;2065;1;6000
27/01/2026;70146;1;190;1;17000
11/01/2026;5046;1;12249;1;400
14/01/2026;5046;1;11661;1;2200
1/01/2026;5046;2;233861;2;4400
23/01/2026;5046;1;1287;1;7500
18/01/2026;5046;1;2883;1;7800
17/01/2026;70146;2;2272;2;13600
14/01/2026;70146;1;460725;1;7300
3/01/2026;70146;1;368720;1;6500
4/01/2026;70587;2;456;2;3200
11/01/2026;70548;1;265418;1;8500
25/01/2026;70548;1;277825;1;2400
27/01/2026;70548;1;233861;1;2200
10/01/2026;70146;2;2841;2;8400
28/01/2026;70320;1;273085;1;2400
31/01/2026;70531;2;1241;2;1600
10/01/2026;70548;1;640427;1;2500
19/01/2026;70146;3;1568;3;28800
11/01/2026;5046;1;851232;1;4000
7/01/2026;70548;3;20403;3;15000
14/01/2026;70531;1;688654;1;1500
22/01/2026;70548;2;228182;2;200
2/01/2026;70548;1;11674;1;6000
20/02/2026;70476;1;2065;1;2800
13/02/2026;70476;1;267766;1;8500
20/02/2026;70531;1;11661;1;2400
25/02/2026;70587;1;9769;1;7800
23/02/2026;70771;1;313100;1;8500
27/02/2026;70320;1;851232;1;5500
10/02/2026;70320;1;833413;1;4000
25/02/2026;70548;1;640427;1;5000
17/02/2026;70476;1;2058;1;7000
7/02/2026;70146;1;265418;1;8500
1/02/2026;70146;1;2067;1;2800
13/02/2026;70587;1;627079;1;2000
10/02/2026;70771;1;2904;1;1800
19/02/2026;70320;1;2065;1;3000
24/02/2026;70548;1;753945;1;3000
11/02/2026;5046;1;11661;1;4400
